"";"sensor_id";"timestamp";"P1";"P2"
"280";"8761";2018-10-01 11:29:22;19,6;16,8
"281";"8761";2018-10-01 11:31:50;16;15,4
"282";"8761";2018-10-01 11:34:18;17;16,2
"283";"8761";2018-10-01 11:36:46;18,2;16,2
"284";"8761";2018-10-01 11:39:15;17,4;17,4
"285";"8761";2018-10-01 11:41:43;18,2;17
"286";"8761";2018-10-01 11:44:10;19;18,4
"287";"8761";2018-10-01 11:46:38;20,2;19,8
"288";"8761";2018-10-01 11:49:07;17,4;16,6
"289";"8761";2018-10-01 11:51:35;17,2;15
"290";"8761";2018-10-01 11:54:02;17,4;17
"291";"8761";2018-10-01 11:56:31;14,2;14,2
"292";"8761";2018-10-01 11:58:59;16,4;14,6
"293";"8761";2018-10-01 12:01:27;14,4;13,6
"294";"8761";2018-10-01 12:03:55;14,4;14,4
"295";"8761";2018-10-01 12:06:23;16,2;15
"296";"8761";2018-10-01 12:08:51;15,4;15,2
"297";"8761";2018-10-01 12:11:19;12;12
"298";"8761";2018-10-01 12:13:47;12,4;12,4
"299";"8761";2018-10-01 12:16:15;15;13,2
"300";"8761";2018-10-01 12:18:44;12,8;12
"301";"8761";2018-10-01 12:21:12;14,2;13,8
"302";"8761";2018-10-01 12:23:40;17;16
"303";"8761";2018-10-01 12:26:10;23,6;21,4
"304";"8761";2018-10-01 12:28:39;17,6;16,8
"305";"8761";2018-10-01 12:31:07;17,4;16,8
"306";"8761";2018-10-01 12:33:35;17,8;16,2
"307";"8761";2018-10-01 12:36:04;16,2;16
"308";"8761";2018-10-01 12:38:32;16,6;16
"309";"8761";2018-10-01 12:41:00;15,2;14,4
"310";"8761";2018-10-01 12:43:28;19;16
"311";"8761";2018-10-01 12:45:56;18,4;17,2
"312";"8761";2018-10-01 12:48:25;17;17
"313";"8761";2018-10-01 12:50:53;13,8;13,8
"314";"8761";2018-10-01 12:53:21;16,8;15,2
"315";"8761";2018-10-01 12:55:49;17;15
"316";"8761";2018-10-01 12:58:17;18;17
"317";"8761";2018-10-01 13:00:45;16,8;15,6
"318";"8761";2018-10-01 13:03:13;21;17,4
"319";"8761";2018-10-01 13:05:41;16,6;14,8
"320";"8761";2018-10-01 13:08:09;16,2;16,2
"321";"8761";2018-10-01 13:10:37;16;15,6
"322";"8761";2018-10-01 13:13:05;16;16
"323";"8761";2018-10-01 13:15:33;15,4;13,6
"324";"8761";2018-10-01 13:18:01;17,2;17
"325";"8761";2018-10-01 13:20:30;17,6;16,2
"326";"8761";2018-10-01 13:22:58;17,6;16
"327";"8761";2018-10-01 13:25:26;15,8;15,2
"328";"8761";2018-10-01 13:27:54;14,6;14,6
"329";"8761";2018-10-01 13:30:22;18,4;15,6
"330";"8761";2018-10-01 13:32:50;14;14
"331";"8761";2018-10-01 13:35:18;14,4;14,2
"332";"8761";2018-10-01 13:37:46;13,6;13,4
"333";"8761";2018-10-01 13:40:14;15;14,2
"334";"8761";2018-10-01 13:42:42;15,6;15
"335";"8761";2018-10-01 13:45:09;16,8;14,6
"336";"8761";2018-10-01 13:47:37;15,4;15
"337";"8761";2018-10-01 13:50:06;16,8;14,8
"338";"8761";2018-10-01 13:52:33;14,8;14,2
"339";"8761";2018-10-01 13:55:01;44,2;38
"340";"8761";2018-10-01 13:57:30;21,8;19,6
"341";"8761";2018-10-01 13:59:57;21,6;19
"342";"8761";2018-10-01 14:02:25;20,8;16,2
"343";"8761";2018-10-01 14:04:53;21,8;19,2
"344";"8761";2018-10-01 14:07:21;21;21
"345";"8761";2018-10-01 14:09:49;21,4;19,6
"346";"8761";2018-10-01 14:12:18;19,8;18,8
"347";"8761";2018-10-01 14:14:46;27,6;25
"348";"8761";2018-10-01 14:17:14;26,2;23,6
"349";"8761";2018-10-01 14:19:42;23;20,8
"350";"8761";2018-10-01 14:22:10;20,2;19,2
"351";"8761";2018-10-01 14:24:38;25;24
"352";"8761";2018-10-01 14:27:06;25,2;24,6
"353";"8761";2018-10-01 14:29:34;23,8;22,4
"354";"8761";2018-10-01 14:32:02;23;20,4
"355";"8761";2018-10-01 14:34:32;22,2;20
"356";"8761";2018-10-01 14:37:00;22,8;21
"357";"8761";2018-10-01 14:39:28;22,2;19,6
"358";"8761";2018-10-01 14:41:56;19,4;17,8
"359";"8761";2018-10-01 14:44:24;22,8;22,8
"360";"8761";2018-10-01 14:46:52;28,4;25,2
"361";"8761";2018-10-01 14:49:20;20,4;19
"362";"8761";2018-10-01 14:51:48;24,2;22,6
"363";"8761";2018-10-01 14:54:16;24,8;23
"364";"8761";2018-10-01 14:56:45;23,8;23,6
"365";"8761";2018-10-01 14:59:13;29,6;27,8
"366";"8761";2018-10-01 15:01:40;25,2;24,6
"367";"8761";2018-10-01 15:04:09;29,2;28,4
"368";"8761";2018-10-01 15:06:38;25,4;23,4
"369";"8761";2018-10-01 15:09:06;25;23
"370";"8761";2018-10-01 15:11:34;25;25
"371";"8761";2018-10-01 15:14:02;29;26,8
"372";"8761";2018-10-01 15:16:30;28,4;25
"373";"8761";2018-10-01 15:18:59;26;23,8
"374";"8761";2018-10-01 15:21:27;31,6;28,8
"375";"8761";2018-10-01 15:23:55;40;35
"376";"8761";2018-10-01 15:26:23;21,8;20,8
"377";"8761";2018-10-01 15:28:51;25,8;24
"378";"8761";2018-10-01 15:31:19;21,2;20,4
"379";"8761";2018-10-01 15:33:47;24;23
"380";"8761";2018-10-01 15:36:15;22;21,6
"381";"8761";2018-10-01 15:38:44;29,8;25
"382";"8761";2018-10-01 15:41:12;32,4;30,8
"383";"8761";2018-10-01 15:43:39;33,4;28
"384";"8761";2018-10-01 15:46:08;28,6;25,4
"385";"8761";2018-10-01 15:48:36;29,4;24,4
"386";"8761";2018-10-01 15:51:04;29;27,8
"387";"8761";2018-10-01 15:53:32;27,6;25,6
"388";"8761";2018-10-01 15:56:00;32,6;29
"389";"8761";2018-10-01 15:58:28;31;28,4
"390";"8761";2018-10-01 16:00:55;29,8;27,8
"391";"8761";2018-10-01 16:03:23;34,8;32,4
"392";"8761";2018-10-01 16:05:51;40,4;33,2
"393";"8761";2018-10-01 16:08:19;38;31
"394";"8761";2018-10-01 16:10:47;43,8;35,8
"395";"8761";2018-10-01 16:13:15;45,2;36
"396";"8761";2018-10-01 16:15:43;36,8;32,2
"397";"8761";2018-10-01 16:18:11;41;33
"398";"8761";2018-10-01 16:20:40;38,8;32,6
"399";"8761";2018-10-01 16:23:08;37,8;33,8
"400";"8761";2018-10-01 16:25:36;42,2;34
"401";"8761";2018-10-01 16:28:04;34;31,4
"402";"8761";2018-10-01 16:30:32;41,2;34,6
"403";"8761";2018-10-01 16:33:00;38;32,4
"404";"8761";2018-10-01 16:35:28;35,2;31,2
"405";"8761";2018-10-01 16:37:57;33,8;31,2
"406";"8761";2018-10-01 16:40:25;46,8;37,2
"407";"8761";2018-10-01 16:42:52;40,6;33,8
"408";"8761";2018-10-01 16:45:20;39,6;34,2
"409";"8761";2018-10-01 16:47:48;31,6;30,6
"410";"8761";2018-10-01 16:50:16;33;31,2
"411";"8761";2018-10-01 16:52:44;32,8;30
"412";"8761";2018-10-01 16:55:11;37,6;31,4
"413";"8761";2018-10-01 16:57:39;40,6;33,6
"414";"8761";2018-10-01 17:00:07;34;31,2
"415";"8761";2018-10-01 17:02:35;35,8;32,8
"416";"8761";2018-10-01 17:05:03;37,8;34
"417";"8761";2018-10-01 17:07:31;35;32
"418";"8761";2018-10-01 17:10:00;38;32,8
"419";"8761";2018-10-01 17:12:27;37,6;32,2
"420";"8761";2018-10-01 17:14:56;41;33
"421";"8761";2018-10-01 17:17:24;46;35,6
"422";"8761";2018-10-01 17:19:52;43,4;35
"423";"8761";2018-10-01 17:22:21;37,4;34
"424";"8761";2018-10-01 17:24:48;45,6;36
"425";"8761";2018-10-01 17:27:16;43,2;36
"426";"8761";2018-10-01 17:29:44;44;36,4
"427";"8761";2018-10-01 17:32:13;42,6;36
"428";"8761";2018-10-01 17:34:41;43,8;35,8
"429";"8761";2018-10-01 17:37:10;39,4;34,2
"430";"8761";2018-10-01 17:39:39;39;34,2
"431";"8761";2018-10-01 17:42:07;45,6;36,6
"432";"8761";2018-10-01 17:44:35;44,2;36,2
"433";"8761";2018-10-01 17:47:03;41;35,6
"434";"8761";2018-10-01 17:49:32;36,4;33,8
"435";"8761";2018-10-01 17:52:01;44,4;36,2
"436";"8761";2018-10-01 17:54:29;41,8;35,8
"437";"8761";2018-10-01 17:56:57;39,6;33,8
"438";"8761";2018-10-01 17:59:25;37,2;32,2
"439";"8761";2018-10-01 18:01:53;40,8;34
"440";"8761";2018-10-01 18:04:21;38,2;34
"441";"8761";2018-10-01 18:06:48;46,2;36,6
"442";"8761";2018-10-01 18:09:17;41;34,4
"443";"8761";2018-10-01 18:11:45;47,4;36,6
"444";"8761";2018-10-01 18:14:14;35,4;33
"445";"8761";2018-10-01 18:16:48;36,6;33,4
"446";"8761";2018-10-01 18:19:17;43,8;35,8
"447";"8761";2018-10-01 18:21:45;42,8;35,6
"448";"8761";2018-10-01 18:24:13;46,4;37
"449";"8761";2018-10-01 18:26:41;43;36,4
"450";"8761";2018-10-01 18:29:09;40,4;33,4
"451";"8761";2018-10-01 18:31:37;35,2;32,4
"452";"8761";2018-10-01 18:34:05;39,4;34
"453";"8761";2018-10-01 18:36:33;41,2;35,6
"454";"8761";2018-10-01 18:39:03;38,4;33,2
"455";"8761";2018-10-01 18:41:33;38,6;33,4
"456";"8761";2018-10-01 18:44:00;35,4;32,6
"457";"8761";2018-10-01 18:46:29;42,4;34,8
"458";"8761";2018-10-01 18:48:57;46;38,2
"459";"8761";2018-10-01 18:51:25;45,8;37
"460";"8761";2018-10-01 18:53:53;49,2;39,8
"461";"8761";2018-10-01 18:56:21;47,4;39,2
"462";"8761";2018-10-01 18:58:49;50,4;39
"463";"8761";2018-10-01 19:01:18;49,6;39,4
"464";"8761";2018-10-01 19:03:46;52,2;40,2
"465";"8761";2018-10-01 19:06:15;43;34,2
"466";"8761";2018-10-01 19:08:43;37,8;33,8
"467";"8761";2018-10-01 19:11:11;40,6;35,6
"468";"8761";2018-10-01 19:13:39;48;40,6
"469";"8761";2018-10-01 19:16:07;48,8;37,6
"470";"8761";2018-10-01 19:18:36;39,6;34,6
"471";"8761";2018-10-01 19:21:03;45,8;36,8
"472";"8761";2018-10-01 19:23:32;45,6;36
"473";"8761";2018-10-01 19:26:00;46;35,8
"474";"8761";2018-10-01 19:28:28;41,6;35,8
"475";"8761";2018-10-01 19:30:56;47,4;38
"476";"8761";2018-10-01 19:33:24;42,6;35,8
"477";"8761";2018-10-01 19:35:52;45,2;37,8
"478";"8761";2018-10-01 19:38:20;42,4;36,4
"479";"8761";2018-10-01 19:40:48;49,8;37
"480";"8761";2018-10-01 19:43:16;45,8;36,2
"481";"8761";2018-10-01 19:45:44;43,6;38,2
"482";"8761";2018-10-01 19:48:12;47,4;37,6
"483";"8761";2018-10-01 19:50:41;50;39,6
"484";"8761";2018-10-01 19:53:09;54,2;43,8
"485";"8761";2018-10-01 19:55:37;51;38,8
"486";"8761";2018-10-01 19:58:05;45,8;38,2
"487";"8761";2018-10-01 20:00:33;44,6;36,2
"488";"8761";2018-10-01 20:03:01;46,4;37,2
"489";"8761";2018-10-01 20:05:29;45,4;38
"490";"8761";2018-10-01 20:07:59;49;37,8
"491";"8761";2018-10-01 20:10:27;45,6;37,2
"492";"8761";2018-10-01 20:12:55;45,2;37,2
"493";"8761";2018-10-01 20:15:22;43,6;36,6
"494";"8761";2018-10-01 20:17:50;46,6;36,8
"495";"8761";2018-10-01 20:20:19;42,2;36,8
"496";"8761";2018-10-01 20:22:47;46,2;37,2
"497";"8761";2018-10-01 20:25:15;45;36
"498";"8761";2018-10-01 20:27:42;43,8;35,4
"499";"8761";2018-10-01 20:30:11;39;34,2
"500";"8761";2018-10-01 20:32:39;43,4;35,8
"501";"8761";2018-10-01 20:35:07;42,8;34,4
"502";"8761";2018-10-01 20:37:35;40,4;35,8
"503";"8761";2018-10-01 20:40:03;43,6;36
"504";"8761";2018-10-01 20:42:32;41,6;35,2
"505";"8761";2018-10-01 20:47:06;48,2;36,2
"506";"8761";2018-10-01 20:49:35;42,4;34,2
"507";"8761";2018-10-01 20:52:03;44,4;35,4
"508";"8761";2018-10-01 20:54:31;43,4;36,8
"509";"8761";2018-10-01 20:56:59;45,2;38
"510";"8761";2018-10-01 20:59:27;49,2;39,4
"511";"8761";2018-10-01 21:01:55;44,2;37
"512";"8761";2018-10-01 21:04:22;44,8;35,8
"513";"8761";2018-10-01 21:06:51;48,2;37
"514";"8761";2018-10-01 21:09:18;48,6;37,2
"515";"8761";2018-10-01 21:11:46;46;37,6
